GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
PITG_07273	no	NA	NA	NA	NA	170	6	3.53	yes	NA	Unknown
PITG_07273 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07274	no	NA	NA	NA	NA	1085	13	1.2	no	NA	Unknown
PITG_07274 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07275	no	NA	NA	NA	NA	367	6	1.63	no	NA	Unknown
PITG_07275 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07277	no	NA	NA	NA	NA	487	5	1.03	no	NA	Unknown
PITG_07277 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07282	no	NA	NA	NA	NA	360	8	2.22	no	NA	Unknown
PITG_07282 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07285	no	NA	NA	NA	NA	315	4	1.27	no	NA	Unknown
PITG_07285 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07287	no	NA	NA	NA	NA	130	3	2.31	no	NA	Unknown
PITG_07287 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07292	no	NA	NA	NA	NA	229	11	4.8	yes	NA	Unknown
PITG_07292 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07295	no	NA	NA	NA	NA	141	1	0.71	no	NA	Unknown
PITG_07295 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07296	no	NA	NA	NA	NA	717	5	0.7	no	NA	Unknown
PITG_07296 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07299	no	NA	NA	NA	NA	425	5	1.18	no	NA	Unknown
PITG_07299 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07300	no	NA	NA	NA	NA	123	0	0	no	NA	Unknown
PITG_07300 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07306	no	NA	NA	NA	NA	204	1	0.49	no	NA	Unknown
PITG_07306 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07307	no	NA	NA	NA	NA	1939	34	1.75	no	NA	Unknown
PITG_07307 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07309	no	NA	NA	NA	NA	515	13	2.52	no	NA	Unknown
PITG_07309 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07312	no	NA	NA	NA	NA	251	3	1.2	no	NA	Unknown
PITG_07312 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07321	no	NA	NA	NA	NA	785	7	0.89	no	NA	Unknown
PITG_07321 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07324	no	NA	NA	NA	NA	702	5	0.71	no	NA	Unknown
PITG_07324 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07333	no	NA	NA	NA	NA	361	8	2.22	no	NA	Unknown
PITG_07333 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07335	no	NA	NA	NA	NA	366	1	0.27	no	NA	Unknown
PITG_07335 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07347	no	NA	NA	NA	NA	230	4	1.74	no	NA	Unknown
PITG_07347 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PITG_07348	no	NA	NA	NA	NA	207	5	2.42	no	NA	Unknown
PITG_07348 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PITG_07357	no	NA	NA	NA	NA	135	2	1.48	no	NA	Unknown
PITG_07357 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07358	no	NA	NA	NA	NA	266	1	0.38	no	NA	Unknown
PITG_07358 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07363	no	NA	NA	NA	NA	470	9	1.91	no	NA	Unknown
PITG_07363 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07365	no	NA	NA	NA	NA	569	5	0.88	no	NA	Unknown
PITG_07365 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07373	no	NA	NA	NA	NA	121	4	3.31	yes	NA	Unknown
PITG_07373 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07374	no	NA	NA	NA	NA	282	4	1.42	no	NA	Unknown
PITG_07374 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07376	no	NA	NA	NA	NA	385	7	1.82	no	NA	Unknown
PITG_07376 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07378	no	NA	NA	NA	NA	499	12	2.4	no	NA	Unknown
PITG_07378 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07387	no	NA	PiAvr4	100	0	287	0	0	no	NA	PHI-only
PITG_07387 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07395	no	NA	NA	NA	NA	110	3	2.73	no	NA	Unknown
PITG_07395 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07404	no	NA	NA	NA	NA	347	4	1.15	no	NA	Unknown
PITG_07404 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07406	no	NA	NA	NA	NA	291	5	1.72	no	NA	Unknown
PITG_07406 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07408	no	NA	NA	NA	NA	391	13	3.32	yes	NA	Unknown
PITG_07408 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07412	no	NA	NA	NA	NA	397	13	3.27	yes	NA	Unknown
PITG_07412 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07414	no	NA	NA	NA	NA	157	1	0.64	no	NA	Unknown
PITG_07414 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PITG_07420	no	NA	NA	NA	NA	108	2	1.85	no	NA	Unknown
PITG_07420 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07423	no	NA	NA	NA	NA	384	15	3.91	yes	NA	Unknown
PITG_07423 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07426	no	NA	NA	NA	NA	393	14	3.56	yes	NA	Unknown
PITG_07426 	yes	RXLR,G[IFY][ALST]R,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07428	no	NA	NA	NA	NA	99	1	1.01	no	NA	Unknown
PITG_07428 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07431	no	NA	NA	NA	NA	397	12	3.02	yes	NA	Unknown
PITG_07431 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07433	no	NA	NA	NA	NA	367	12	3.27	yes	NA	Unknown
PITG_07433 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	BRCT	Motif-only
PITG_07436	no	NA	NA	NA	NA	141	0	0	no	NA	Unknown
PITG_07436 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07440	no	NA	NA	NA	NA	364	9	2.47	no	NA	Unknown
PITG_07440 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07444	no	NA	NA	NA	NA	106	3	2.83	no	NA	Unknown
PITG_07444 	yes	LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07445	no	NA	NA	NA	NA	1445	5	0.35	no	NA	Unknown
PITG_07445 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07452	no	NA	Q6PQG3|PHI4252|Epi10	34.55	2.49e-08	NA	NA	NA	NA	NA	PHI-only
PITG_07454	no	NA	NA	NA	NA	111	2	1.8	no	NA	Unknown
PITG_07454 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07462	no	NA	NA	NA	NA	380	9	2.37	no	NA	Unknown
PITG_07462 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07463	no	NA	NA	NA	NA	142	2	1.41	no	NA	Unknown
PITG_07463 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07467	no	NA	crn1	31.06	3.34e-10	163	3	1.84	no	NA	PHI-only
PITG_07467 	yes	RXLR,Crinkler,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07468	no	NA	crn1	31.06	3.34e-10	163	3	1.84	no	NA	PHI-only
PITG_07468 	yes	RXLR,Crinkler,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07473	no	NA	NA	NA	NA	312	3	0.96	no	NA	Unknown
PITG_07473 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07482	no	NA	NA	NA	NA	84	2	2.38	no	NA	Unknown
PITG_07482 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07486	no	NA	crn1	28.16	1.36e-11	163	3	1.84	no	NA	PHI-only
PITG_07486 	yes	RXLR,Crinkler,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07487	no	NA	NA	NA	NA	167	5	2.99	no	NA	Unknown
PITG_07487 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07488	no	NA	PsCRN108,crn2,crn1	52.86,50,46.43	7.18e-17,1.89e-11,3.3e-08	104	2	1.92	no	NA	PHI-only
PITG_07488 	yes	Crinkler,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07492	no	NA	NA	NA	NA	241	7	2.9	no	NA	Unknown
PITG_07492 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07493	no	NA	crn1	26.52	4.98e-07	163	3	1.84	no	NA	PHI-only
PITG_07493 	yes	Crinkler,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07499	no	NA	AVR2_1	42.17	5.21e-11	118	1	0.85	no	NA	PHI-only
PITG_07499 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07500	no	NA	AVR2_1	41.59	6.85e-12	118	1	0.85	no	NA	PHI-only
PITG_07500 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07501	no	NA	crn1	28.9	3.57e-10	172	4	2.33	no	NA	PHI-only
PITG_07501 	yes	RXLR,Crinkler,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07506	no	NA	crn1	33.85	5.26e-09	208	6	2.88	no	NA	PHI-only
PITG_07506 	yes	Crinkler,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07507	no	NA	crn1	33.85	5.37e-10	163	3	1.84	no	NA	PHI-only
PITG_07507 	yes	Crinkler,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07510	no	NA	NA	NA	NA	159	4	2.52	no	NA	Unknown
PITG_07510 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07516	no	NA	NA	NA	NA	430	6	1.4	no	NA	Unknown
PITG_07516 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07519	no	NA	NA	NA	NA	195	5	2.56	no	NA	Unknown
PITG_07519 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07523	no	NA	NA	NA	NA	370	11	2.97	no	NA	Unknown
PITG_07523 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07529	no	NA	NA	NA	NA	136	6	4.41	yes	NA	Unknown
PITG_07529 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07533	no	NA	AVR1	27.08	2.4e-09	NA	NA	NA	NA	NA	PHI-only
PITG_07534	no	NA	NA	NA	NA	194	0	0	no	NA	Unknown
PITG_07534 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07535	no	NA	NA	NA	NA	476	5	1.05	no	NA	Unknown
PITG_07535 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07539	no	NA	NA	NA	NA	479	5	1.04	no	NA	Unknown
PITG_07539 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07545	no	NA	SSPbP94	27.16	1.1e-12	NA	NA	NA	NA	NA	PHI-only
PITG_07549	no	NA	NA	NA	NA	545	12	2.2	no	NA	Unknown
PITG_07549 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07551	no	NA	NA	NA	NA	234	3	1.28	no	NA	Unknown
PITG_07551 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07552	no	NA	NA	NA	NA	229	4	1.75	no	NA	Unknown
PITG_07552 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07556	no	NA	AVR1	24.69	1.76e-07	239	1	0.42	no	NA	PHI-only
PITG_07556 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	TPR	Motif-only
PITG_07558	no	NA	AVR1	27.78	5.67e-11	NA	NA	NA	NA	NA	PHI-only
PITG_07565	no	NA	NA	NA	NA	547	13	2.38	no	NA	Unknown
PITG_07565 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07566	no	NA	Avr1a	30.77	2.56e-08	NA	NA	NA	NA	NA	PHI-only
PITG_07571	no	NA	NA	NA	NA	545	9	1.65	no	NA	Unknown
PITG_07571 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07572	no	NA	NA	NA	NA	206	1	0.49	no	NA	Unknown
PITG_07572 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07574	no	NA	NA	NA	NA	383	5	1.31	no	NA	Unknown
PITG_07574 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07576	no	NA	NA	NA	NA	542	6	1.11	no	NA	Unknown
PITG_07576 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07580	no	NA	NA	NA	NA	262	4	1.53	no	NA	Unknown
PITG_07580 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07582	no	NA	NA	NA	NA	387	6	1.55	no	NA	Unknown
PITG_07582 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07584	no	NA	NA	NA	NA	237	5	2.11	no	NA	Unknown
PITG_07584 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07586	no	NA	HaRxL44,HaRxLL108	45.45,37	1.99e-11,7.07e-09	148	1	0.68	no	NA	PHI-only
PITG_07586 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07587	no	NA	Avh5	44.53	5.17e-33	148	1	0.68	no	NA	PHI-only
PITG_07587 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07591	no	NA	NA	NA	NA	161	2	1.24	no	NA	Unknown
PITG_07591 	yes	RXLR,[LI]xAR,[LI]xAR[SE][DSE]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07593	no	NA	NA	NA	NA	105	1	0.95	no	NA	Unknown
PITG_07593 	yes	EAR_1,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07594	no	NA	Avh5	38.51	1.61e-28	149	0	0	no	NA	PHI-only
PITG_07594 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07597	no	NA	Avh5	40.54	8.09e-28	149	0	0	no	NA	PHI-only
PITG_07597 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07601	no	NA	NA	NA	NA	313	0	0	no	NA	Unknown
PITG_07601 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07604	no	NA	NA	NA	NA	131	1	0.76	no	NA	Unknown
PITG_07604 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07605	no	NA	NA	NA	NA	194	3	1.55	no	NA	Unknown
PITG_07605 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07630	no	NA	PsPSR2,HaRxL96,PsAvh163,HaRxL22	25.63,26.36,23.88,27.05	4.72e-16,3.41e-10,8.01e-10,1.41e-08	320	1	0.31	no	NA	PHI-only
PITG_07630 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07634	no	NA	PsPSR2	24.38	4.53e-09	159	2	1.26	no	NA	PHI-only
PITG_07634 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07636	no	NA	NA	NA	NA	668	12	1.8	no	NA	Unknown
PITG_07636 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07637	no	NA	NA	NA	NA	133	1	0.75	no	NA	Unknown
PITG_07637 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07638	no	NA	NA	NA	NA	245	16	6.53	yes	NA	Unknown
PITG_07638 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07643	no	NA	NA	NA	NA	581	7	1.2	no	NA	Unknown
PITG_07643 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07650	no	NA	NA	NA	NA	577	1	0.17	no	NA	Unknown
PITG_07650 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07654	no	NA	NA	NA	NA	197	4	2.03	no	NA	Unknown
PITG_07654 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07655	no	NA	NA	NA	NA	4063	62	1.53	no	NA	Unknown
PITG_07655 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07660	no	NA	NA	NA	NA	320	14	4.38	yes	NA	Unknown
PITG_07660 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07662	no	NA	NA	NA	NA	43	2	4.65	yes	NA	Unknown
PITG_07662 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07670	no	NA	NA	NA	NA	597	16	2.68	no	NA	Unknown
PITG_07670 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07677	no	NA	NA	NA	NA	83	3	3.61	yes	NA	Unknown
PITG_07677 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07682	no	NA	NA	NA	NA	556	6	1.08	no	NA	Unknown
PITG_07682 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07683	no	NA	NA	NA	NA	471	6	1.27	no	NA	Unknown
PITG_07683 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07685	no	NA	NA	NA	NA	398	5	1.26	no	NA	Unknown
PITG_07685 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07697	no	NA	NA	NA	NA	262	1	0.38	no	NA	Unknown
PITG_07697 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07699	no	NA	NA	NA	NA	532	4	0.75	no	NA	Unknown
PITG_07699 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07700	no	NA	NA	NA	NA	249	4	1.61	no	NA	Unknown
PITG_07700 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07701	no	NA	NA	NA	NA	292	3	1.03	no	NA	Unknown
PITG_07701 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07702	no	NA	NA	NA	NA	579	5	0.86	no	NA	Unknown
PITG_07702 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07703	no	NA	NA	NA	NA	1556	29	1.86	no	NA	Unknown
PITG_07703 	yes	[LI]xAR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07705	no	NA	NA	NA	NA	172	6	3.49	yes	NA	Unknown
PITG_07705 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07719	no	NA	NA	NA	NA	375	7	1.87	no	NA	Unknown
PITG_07719 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07720	no	NA	NA	NA	NA	365	6	1.64	no	NA	Unknown
PITG_07720 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07721	no	NA	NA	NA	NA	290	3	1.03	no	NA	Unknown
PITG_07721 	yes	EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07724	no	NA	NA	NA	NA	807	14	1.73	no	NA	Unknown
PITG_07724 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07730	no	NA	NA	NA	NA	333	3	0.9	no	NA	Unknown
PITG_07730 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07731	no	NA	NA	NA	NA	799	14	1.75	no	NA	Unknown
PITG_07731 	yes	LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07741	no	NA	NA	NA	NA	115	0	0	no	NA	Unknown
PITG_07741 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07744	no	NA	NA	NA	NA	1374	15	1.09	no	NA	Unknown
PITG_07744 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07745	no	NA	NA	NA	NA	316	11	3.48	yes	NA	Unknown
PITG_07745 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07766	no	NA	NA	NA	NA	115	1	0.87	no	NA	Unknown
PITG_07766 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07773	no	NA	NA	NA	NA	145	2	1.38	no	NA	Unknown
PITG_07773 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07774	no	NA	NA	NA	NA	570	17	2.98	no	NA	Unknown
PITG_07774 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07775	no	NA	NA	NA	NA	235	0	0	no	NA	Unknown
PITG_07775 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07780	no	NA	NA	NA	NA	230	2	0.87	no	NA	Unknown
PITG_07780 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07791	no	NA	NA	NA	NA	113	3	2.65	no	NA	Unknown
PITG_07791 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07793	no	NA	NA	NA	NA	136	6	4.41	yes	NA	Unknown
PITG_07793 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07795	no	NA	NA	NA	NA	771	12	1.56	no	NA	Unknown
PITG_07795 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07796	no	NA	NA	NA	NA	969	12	1.24	no	NA	Unknown
PITG_07796 	yes	RXLR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07797	no	NA	NA	NA	NA	727	12	1.65	no	NA	Unknown
PITG_07797 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07800	no	NA	NA	NA	NA	1319	31	2.35	no	NA	Unknown
PITG_07800 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07801	no	NA	NA	NA	NA	1134	13	1.15	no	NA	Unknown
PITG_07801 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07802	no	NA	NA	NA	NA	255	9	3.53	yes	NA	Unknown
PITG_07802 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07804	no	NA	NA	NA	NA	300	20	6.67	yes	NA	Unknown
PITG_07804 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07807	no	NA	NA	NA	NA	320	6	1.88	no	NA	Unknown
PITG_07807 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07811	no	NA	NA	NA	NA	87	1	1.15	no	NA	Unknown
PITG_07811 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07814	no	NA	NA	NA	NA	3773	42	1.11	no	NA	Unknown
PITG_07814 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07816	no	NA	NA	NA	NA	161	4	2.48	no	NA	Unknown
PITG_07816 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07821	no	NA	NA	NA	NA	1847	27	1.46	no	NA	Unknown
PITG_07821 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07832	no	NA	NA	NA	NA	186	6	3.23	yes	NA	Unknown
PITG_07832 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07837	no	NA	NA	NA	NA	181	12	6.63	yes	NA	Unknown
PITG_07837 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07843	no	NA	NA	NA	NA	425	5	1.18	no	NA	Unknown
PITG_07843 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07846	no	NA	NA	NA	NA	437	4	0.92	no	NA	Unknown
PITG_07846 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07848	no	NA	NA	NA	NA	328	13	3.96	yes	NA	Unknown
PITG_07848 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07849	no	NA	NA	NA	NA	214	16	7.48	yes	NA	Unknown
PITG_07849 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07850	no	NA	NA	NA	NA	293	18	6.14	yes	NA	Unknown
PITG_07850 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07854	no	NA	NA	NA	NA	649	16	2.47	no	NA	Unknown
PITG_07854 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07855	no	NA	NA	NA	NA	464	9	1.94	no	NA	Unknown
PITG_07855 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_07856	no	NA	NA	NA	NA	318	7	2.2	no	NA	Unknown
